plotnumber,analysis_name,cover_percent
1431,Maianthemum_canadense,1.75
1431,Pinus_banksiana,10
1431,Populus_tremuloides,59.75
1431,Rosa_acicularis,0.5
1431,Rubus_idaeus,1.5
1431,Spiraea_alba,1.75
1431,Stellaria_longipes,0.5
1431,Symphyotrichum_ciliolatum,1.5
1431,Vaccinium_myrtilloides,5.25
1431,Viola_canadensis,1.5
1432,Abies_balsamea,62.51
1432,Aralia_nudicaulis,0.25
1432,Cornus_canadensis,0.5
1432,Fragaria_virginiana,0.5
1432,Linnaea_borealis,0.5
1432,Mertensia_paniculata,0.5
1432,Petasites_frigidus,0.5
1432,Picea_glauca,46.75
1432,Populus_balsamifera,0.01
1432,Populus_tremuloides,0.5
1432,Viburnum_edule,0.5
1434,Betula_papyrifera,10.51
1434,Equisetum_arvense,0.01
1434,Maianthemum_canadense,0.5
1434,Orthilia_secunda,0.5
1434,Pinus_banksiana,37.5
1434,Populus_balsamifera,63
1434,Populus_tremuloides,0.51
1434,Rhododendron_groenlandicum,0.5
1434,Rosa_acicularis,0.5
1434,Sceptridium_multifidum,0.5
1434,Vaccinium_myrtilloides,0.25
1435,Alnus_viridis,15
1435,Chamaenerion_angustifolium,0.5
1435,Equisetum_sylvaticum,0.5
1435,Fragaria_virginiana,0.25
1435,Maianthemum_canadense,0.5
1435,Populus_balsamifera,57.5
1435,Populus_tremuloides,97.5
1435,Pyrola_asarifolia,0.5
1435,Ribes_oxyacanthoides,0.5
1435,Rosa_acicularis,0.25
1435,Rubus_pubescens,1.5
1435,Taraxacum_officinale,0.25
1437,Achillea_millefolium,0.25
1437,Alnus_viridis,0.26
1437,Betula_glandulosa,0.01
1437,Betula_pumila,0.5
1437,Campanula_rotundifolia,0.01
1437,Chamaenerion_angustifolium,0.5
1437,Corylus_cornuta,0.01
1437,Equisetum_arvense,0.25
1437,Equisetum_hyemale,0.25
1437,Equisetum_sylvaticum,0.25
1437,Fragaria_virginiana,1.75
1437,Galium_boreale,0.25
1437,Lysimachia_borealis,0.25
1437,Maianthemum_canadense,0.5
1437,Pinus_banksiana,10
1437,Populus_balsamifera,0.01
1437,Populus_tremuloides,97.5
1437,Pyrola_asarifolia,5.25
1437,Rosa_acicularis,0.25
1437,Rubus_idaeus,0.25
1437,Rubus_pubescens,5
1437,Symphyotrichum_ciliolatum,0.25
1437,Taraxacum_officinale,0.25
1437,Thalictrum_dasycarpum,0.25
1437,Vicia_americana,0.5
1438,Alnus_incana,5
1438,Equisetum_arvense,0.25
1438,Equisetum_pratense,0.25
1438,Equisetum_sylvaticum,0.25
1438,Fragaria_virginiana,0.5
1438,Galium_boreale,0.5
1438,Maianthemum_canadense,0.5
1438,Pascopyrum_smithii,0.5
1438,Populus_balsamifera,90.48
1438,Populus_tremuloides,74.25
1438,Pyrola_asarifolia,0.5
1438,Rosa_acicularis,0.5
1438,Rubus_pubescens,0.25
1438,Taraxacum_officinale,0.5
1443,Achillea_millefolium,0.01
1443,Anemone_multifida,0.01
1443,Aquilegia_brevistyla,0.01
1443,Aralia_nudicaulis,0.01
1443,Cornus_canadensis,3
1443,Dasiphora_fruticosa,0.25
1443,Equisetum_arvense,0.5
1443,Equisetum_scirpoides,0.5
1443,Erigeron_philadelphicus,0.25
1443,Fragaria_virginiana,0.5
1443,Galium_boreale,0.5
1443,Linnaea_borealis,0.5
1443,Lonicera_villosa,0.5
1443,Mitella_nuda,0.5
1443,Palustricodon_aparinoides,0.26
1443,Petasites_frigidus,0.25
1443,Picea_mariana,65.5
1443,Pinus_banksiana,0.01
1443,Polygaloides_paucifolia,0.5
1443,Rosa_acicularis,0.5
1443,Rubus_pubescens,3
1443,Taraxacum_officinale,0.25
1443,Viola_renifolia,0.5
1444,Cicuta_bulbifera,0.25
1444,Corallorhiza_trifida,0.5
1444,Elymus_lanceolatus,0.5
1444,Fragaria_virginiana,0.25
1444,Galium_trifidum,0.26
1444,Lonicera_villosa,0.5
1444,Maianthemum_canadense,0.01
1444,Menyanthes_trifoliata,0.25
1444,Oryzopsis_asperifolia,0.5
1444,Pascopyrum_smithii,0.25
1444,Pyrola_asarifolia,0.25
1444,Ribes_oxyacanthoides,0.25
1444,Rubus_arcticus,0.25
1444,Scutellaria_galericulata,0.25
1445,Cicuta_bulbifera,0.5
1445,Galium_trifidum,0.5
1445,Larix_laricina,0.01
1445,Menyanthes_trifoliata,3
1445,Orthilia_secunda,0.01
1445,Pascopyrum_smithii,0.25
1445,Petasites_frigidus,0.5
1445,Picea_mariana,0.5
1445,Pyrola_asarifolia,3
1445,Rubus_arcticus,5.25
1445,Rubus_pubescens,1.5
1445,Scutellaria_galericulata,0.5
1445,Stellaria_longipes,0.25
1445,Symphoricarpos_albus,0.25
1445,Taraxacum_officinale,0.01
1446,Achillea_millefolium,0.01
1446,Anemonastrum_canadense,0.01
1446,Aquilegia_brevistyla,0.01
1446,Arctostaphylos_uva-ursi,0.5
1446,Astragalus_canadensis,0.5
1446,Botrypus_virginianus,0.5
1446,Chamaenerion_angustifolium,0.5
1446,Dasiphora_fruticosa,10
1446,Elymus_lanceolatus,0.5
1446,Endotropis_alnifolia,3
1446,Equisetum_arvense,0.5
1446,Equisetum_scirpoides,0.5
1446,Fragaria_virginiana,0.5
1446,Galium_boreale,0.5
1446,Galium_triflorum,0.5
1446,Hieracium_umbellatum,0.5
1446,Linnaea_borealis,0.5
1446,Lonicera_villosa,0.5
1446,Mertensia_paniculata,0.01
1446,Mitella_nuda,0.5
1446,Pascopyrum_smithii,0.5
1446,Petasites_frigidus,3
1446,Picea_mariana,100
1446,Polygaloides_paucifolia,0.5
1446,Populus_balsamifera,3
1446,Populus_tremuloides,20
1446,Pyrola_chlorantha,0.01
1446,Ribes_oxyacanthoides,0.01
1446,Rubus_arcticus,0.5
1446,Rubus_pubescens,0.5
1446,Shepherdia_canadensis,3
1446,Vicia_americana,0.5
1446,Viola_renifolia,0.5
1448,Amelanchier_alnifolia,0.01
1448,Anemone_multifida,0.5
1448,Apocynum_androsaemifolium,0.5
1448,Arctostaphylos_uva-ursi,0.5
1448,Campanula_rotundifolia,0.01
1448,Equisetum_hyemale,0.5
1448,Galium_boreale,0.5
1448,Hieracium_umbellatum,0.01
1448,Maianthemum_canadense,0.25
1448,Pinus_banksiana,10.5
1448,Piptatheropsis_pungens,0.25
1448,Prunus_virginiana,0.01
1448,Rosa_acicularis,0.01
1448,Symphyotrichum_laeve,0.01
1448,Vaccinium_myrtilloides,0.01
1449,Anemone_multifida,0.5
1449,Apocynum_androsaemifolium,0.5
1449,Arctostaphylos_uva-ursi,0.5
1449,Equisetum_hyemale,0.26
1449,Galium_triflorum,0.25
1449,Hieracium_umbellatum,0.01
1449,Maianthemum_canadense,1.75
1449,Oryzopsis_asperifolia,0.25
1449,Pinus_banksiana,74.38
1449,Piptatheropsis_pungens,0.25
1449,Prunus_virginiana,0.26
1449,Solidago_simplex,0.5
1449,Symphoricarpos_occidentalis,0.01
1449,Symphyotrichum_laeve,0.01
1449,Vaccinium_myrtilloides,0.5
1450,Achillea_millefolium,0.5
1450,Alnus_incana,0.25
1450,Alnus_viridis,10
1450,Aralia_nudicaulis,3
1450,Chamaenerion_angustifolium,0.25
1450,Cornus_canadensis,6.5
1450,Equisetum_arvense,0.25
1450,Equisetum_hyemale,0.5
1450,Fragaria_virginiana,0.5
1450,Galium_boreale,0.5
1450,Hieracium_umbellatum,0.5
1450,Linnaea_borealis,0.5
1450,Lysimachia_borealis,3
1450,Maianthemum_canadense,1.75
1450,Petasites_frigidus,1.75
1450,Pinus_banksiana,20
1450,Populus_balsamifera,0.25
1450,Populus_tremuloides,48
1450,Pyrola_asarifolia,0.25
1450,Rosa_acicularis,5.25
1450,Rubus_idaeus,1.75
1450,Rubus_pubescens,0.25
1450,Symphoricarpos_albus,1.75
1450,Symphyotrichum_ciliolatum,0.01
1450,Symphyotrichum_puniceum,0.5
1450,Thalictrum_dasycarpum,1.5
1450,Vaccinium_myrtilloides,0.25
1450,Vicia_americana,0.25
1450,Viola_adunca,0.5
1450,Viola_renifolia,0.25
1451,Andromeda_polifolia,1.75
1451,Chamaedaphne_calyculata,0.5
1451,Drosera_rotundifolia,0.25
1451,Eriophorum_vaginatum,0.5
1451,Kalmia_polifolia,0.25
1451,Menyanthes_trifoliata,3
1451,Scheuchzeria_palustris,0.5
1451,Vaccinium_oxycoccos,0.25
1453,Andromeda_polifolia,0.5
1453,Chamaedaphne_calyculata,6.5
1453,Drosera_rotundifolia,0.25
1453,Eriophorum_vaginatum,0.5
1453,Kalmia_polifolia,1.75
1453,Picea_mariana,8.48
1453,Rhododendron_groenlandicum,6.5
1453,Rubus_chamaemorus,3
1453,Vaccinium_oxycoccos,0.5
1453,Vaccinium_vitis-idaea,0.5
1459,Arctostaphylos_uva-ursi,10.25
1459,Campanula_rotundifolia,0.01
1459,Cornus_canadensis,0.01
1459,Diphasiastrum_complanatum,0.25
1459,Linnaea_borealis,1.5
1459,Picea_mariana,20.26
1459,Pinus_banksiana,22.9
1459,Piptatheropsis_pungens,0.25
1459,Rhododendron_groenlandicum,1.5
1459,Vaccinium_angustifolium,1.75
1459,Vaccinium_vitis-idaea,1.75
1459,Viburnum_edule,0.5
1466,Actaea_rubra,0.5
1466,Amelanchier_alnifolia,0.25
1466,Aralia_nudicaulis,6.5
1466,Chamaenerion_angustifolium,0.01
1466,Cornus_canadensis,5.25
1466,Corylus_cornuta,43.75
1466,Equisetum_arvense,0.5
1466,Fragaria_virginiana,0.5
1466,Galium_boreale,0.5
1466,Lathyrus_ochroleucus,0.25
1466,Linnaea_borealis,0.25
1466,Lonicera_dioica,0.25
1466,Maianthemum_canadense,1.75
1466,Mertensia_paniculata,0.5
1466,Orthilia_secunda,0.25
1466,Petasites_frigidus,0.5
1466,Picea_glauca,10
1466,Pinus_banksiana,47.5
1466,Populus_tremuloides,10.25
1466,Prunus_virginiana,3
1466,Pyrola_asarifolia,0.5
1466,Rosa_acicularis,2.98
1466,Rubus_idaeus,0.5
1466,Rubus_pubescens,0.5
1466,Spiranthes_romanzoffiana,0.25
1466,Symphoricarpos_albus,0.5
1466,Symphoricarpos_occidentalis,0.25
1466,Symphyotrichum_ciliolatum,0.5
1466,Thalictrum_venulosum,0.5
1466,Vaccinium_myrtilloides,0.5
1466,Viburnum_edule,0.25
1466,Vicia_americana,0.5
1467,Achillea_millefolium,0.25
1467,Alnus_viridis,20.25
1467,Amelanchier_alnifolia,0.5
1467,Arctostaphylos_uva-ursi,0.25
1467,Betula_papyrifera,3
1467,Campanula_rotundifolia,0.25
1467,Chamaenerion_angustifolium,0.25
1467,Cornus_canadensis,0.5
1467,Erigeron_glabellus,0.25
1467,Fragaria_virginiana,0.25
1467,Galium_boreale,0.5
1467,Lathyrus_venosus,0.25
1467,Linnaea_borealis,0.5
1467,Lysimachia_borealis,0.25
1467,Maianthemum_canadense,0.25
1467,Mertensia_paniculata,0.5
1467,Orthilia_secunda,0.5
1467,Petasites_frigidus,0.5
1467,Populus_tremuloides,57.75
1467,Pyrola_asarifolia,0.5
1467,Rhododendron_groenlandicum,0.25
1467,Rosa_acicularis,5
1467,Rubus_idaeus,0.5
1467,Rubus_pubescens,1.75
1467,Symphoricarpos_albus,0.5
1467,Taraxacum_officinale,0.25
1467,Vaccinium_myrtilloides,11.5
1467,Vicia_americana,0.5
1467,Viola_canadensis,0.25
1469,Alnus_incana,11.75
1469,Arctostaphylos_uva-ursi,0.25
1469,Betula_papyrifera,11.5
1469,Calamagrostis_canadensis,0.5
1469,Chamaenerion_angustifolium,3
1469,Coptis_trifolia,0.25
1469,Cornus_canadensis,3
1469,Fragaria_virginiana,1.75
1469,Galium_triflorum,0.01
1469,Lathyrus_ochroleucus,0.01
1469,Linnaea_borealis,1.75
1469,Lonicera_dioica,1
1469,Lysimachia_borealis,0.26
1469,Maianthemum_canadense,0.5
1469,Mertensia_paniculata,1.75
1469,Mitella_nuda,0.01
1469,Orthilia_secunda,0.5
1469,Oryzopsis_asperifolia,0.25
1469,Petasites_frigidus,1.75
1469,Picea_glauca,0.01
1469,Populus_tremuloides,97.5
1469,Pyrola_asarifolia,0.25
1469,Pyrola_chlorantha,0.5
1469,Rhododendron_groenlandicum,3
1469,Ribes_hudsonianum,0.01
1469,Ribes_triste,0.25
1469,Rosa_acicularis,9.31
1469,Rubus_idaeus,3
1469,Rubus_pubescens,1.75
1469,Spinulum_annotinum,10
1469,Symphyotrichum_ciliolatum,0.01
1469,Vaccinium_angustifolium,0.26
1469,Vaccinium_cespitosum,1.5
1469,Vaccinium_vitis-idaea,1.5
1469,Viburnum_edule,0.5
1469,Vicia_americana,1
1469,Viola_adunca,0.5
1469,Viola_renifolia,0.5
1470,Alnus_viridis,1.5
1470,Corylus_cornuta,1.5
1470,Fragaria_virginiana,0.5
1470,Galium_boreale,0.5
1470,Lathyrus_venosus,0.25
1470,Linnaea_borealis,0.5
1470,Lysimachia_borealis,0.5
1470,Maianthemum_canadense,1.75
1470,Mertensia_paniculata,0.5
1470,Picea_glauca,0.01
1470,Pinus_banksiana,37.5
1470,Populus_tremuloides,51.96
1470,Prunus_pensylvanica,1.75
1470,Rhododendron_groenlandicum,0.25
1470,Rosa_acicularis,3
1470,Rubus_pubescens,0.25
1470,Vaccinium_myrtilloides,0.5
1470,Viola_canadensis,0.25
1471,Amelanchier_alnifolia,0.5
1471,Chamaenerion_angustifolium,0.5
1471,Cornus_canadensis,1.5
1471,Equisetum_arvense,0.5
1471,Equisetum_scirpoides,0.25
1471,Equisetum_sylvaticum,0.5
1471,Larix_laricina,14.5
1471,Linnaea_borealis,0.5
1471,Maianthemum_canadense,0.5
1471,Mitella_nuda,0.5
1471,Petasites_frigidus,1.5
1471,Picea_mariana,107.5
1471,Populus_tremuloides,3.26
1471,Rhododendron_groenlandicum,0.5
1471,Ribes_oxyacanthoides,0.5
1471,Rosa_acicularis,0.5
1471,Rubus_pubescens,0.5
1471,Vaccinium_myrtilloides,0.5
1476,Achillea_millefolium,0.25
1476,Alnus_viridis,5
1476,Amelanchier_alnifolia,0.25
1476,Anemone_multifida,0.5
1476,Aralia_nudicaulis,1.75
1476,Campanula_rotundifolia,0.5
1476,Corallorhiza_maculata,0.5
1476,Cornus_canadensis,3
1476,Equisetum_arvense,0.01
1476,Erigeron_glabellus,0.5
1476,Fragaria_virginiana,0.5
1476,Galium_boreale,1.75
1476,Lathyrus_venosus,0.5
1476,Lysimachia_borealis,0.25
1476,Maianthemum_canadense,1.75
1476,Petasites_frigidus,1.5
1476,Pinus_banksiana,20.5
1476,Populus_tremuloides,21.5
1476,Prunus_pensylvanica,0.25
1476,Pyrola_asarifolia,1.75
1476,Rhododendron_groenlandicum,0.5
1476,Rosa_acicularis,5.25
1476,Symphoricarpos_albus,1.5
1476,Vaccinium_myrtilloides,11.5
1476,Vicia_americana,0.5
1476,Viola_canadensis,0.25
1482,Achillea_millefolium,0.25
1482,Amelanchier_alnifolia,1.75
1482,Aralia_nudicaulis,0.25
1482,Arctostaphylos_uva-ursi,0.5
1482,Campanula_rotundifolia,0.25
1482,Chamaenerion_angustifolium,1.75
1482,Cornus_canadensis,1.75
1482,Equisetum_pratense,1.75
1482,Fragaria_virginiana,0.25
1482,Galium_boreale,0.5
1482,Lathyrus_venosus,0.5
1482,Linnaea_borealis,0.5
1482,Lonicera_dioica,0.5
1482,Maianthemum_canadense,0.5
1482,Mertensia_paniculata,0.5
1482,Orthilia_secunda,0.25
1482,Petasites_frigidus,1.5
1482,Pinus_banksiana,20
1482,Populus_tremuloides,23.49
1482,Pyrola_asarifolia,0.5
1482,Rosa_acicularis,1.75
1482,Rubus_idaeus,0.5
1482,Rubus_pubescens,0.5
1482,Shepherdia_canadensis,0.5
1482,Symphoricarpos_albus,1.75
1482,Thalictrum_venulosum,0.25
1482,Vaccinium_myrtilloides,1.75
1482,Vaccinium_vitis-idaea,0.25
1482,Vicia_americana,0.5
1483,Achillea_millefolium,0.25
1483,Actaea_rubra,0.5
1483,Alnus_viridis,3
1483,Amelanchier_alnifolia,1.75
1483,Aralia_nudicaulis,1.5
1483,Arctostaphylos_uva-ursi,1.5
1483,Betula_papyrifera,18.75
1483,Chamaenerion_angustifolium,1.75
1483,Cornus_canadensis,6.5
1483,Equisetum_pratense,0.5
1483,Galium_boreale,0.25
1483,Lathyrus_venosus,0.25
1483,Linnaea_borealis,0.25
1483,Lonicera_dioica,0.5
1483,Maianthemum_canadense,0.5
1483,Orthilia_secunda,0.25
1483,Picea_glauca,7
1483,Pinus_banksiana,47.5
1483,Populus_tremuloides,23.24
1483,Pyrola_asarifolia,0.25
1483,Rosa_acicularis,1.75
1483,Rubus_idaeus,0.25
1483,Rubus_pubescens,1.5
1483,Symphoricarpos_albus,0.25
1483,Thalictrum_venulosum,0.25
1483,Vaccinium_myrtilloides,19
1483,Vaccinium_vitis-idaea,0.25
1483,Vicia_americana,0.25
1484,Chamaedaphne_calyculata,3
1484,Diphasiastrum_complanatum,0.5
1484,Kalmia_polifolia,0.5
1484,Picea_mariana,6.26
1484,Pinus_banksiana,13
1484,Rhododendron_groenlandicum,3
1484,Vaccinium_cespitosum,0.25
1484,Vaccinium_myrtilloides,5.25
1484,Vaccinium_vitis-idaea,1.75
1494,Alnus_incana,3
1494,Betula_papyrifera,49.44
1494,Calamagrostis_canadensis,15
1494,Chamaenerion_angustifolium,1.5
1494,Cornus_canadensis,18.75
1494,Equisetum_arvense,6.5
1494,Equisetum_sylvaticum,3
1494,Linnaea_borealis,0.5
1494,Lysimachia_borealis,3
1494,Petasites_frigidus,1.75
1494,Picea_glauca,1
1494,Populus_balsamifera,87.5
1494,Prunus_pensylvanica,0.01
1494,Rhododendron_groenlandicum,10
1494,Ribes_glandulosum,5
1494,Ribes_hudsonianum,1.5
1494,Ribes_triste,1.75
1494,Rubus_pubescens,3
1494,Vaccinium_vitis-idaea,0.5
1494,Viburnum_edule,10
1495,Alnus_incana,3.5
1495,Alnus_viridis,10
1495,Aralia_nudicaulis,0.01
1495,Dendrolycopodium_dendroideum,6.5
1495,Diphasiastrum_complanatum,1.5
1495,Goodyera_repens,0.25
1495,Linnaea_borealis,10.25
1495,Lysimachia_borealis,1.5
1495,Picea_glauca,10.5
1495,Picea_mariana,57
1495,Polypodium_virginianum,0.5
1495,Populus_tremuloides,0.76
1495,Rhododendron_groenlandicum,5
1495,Rubus_idaeus,0.01
1495,Spinulum_annotinum,1.75
1495,Vaccinium_myrtilloides,15
1495,Vaccinium_vitis-idaea,1.75
1498,Alnus_viridis,3
1498,Aralia_nudicaulis,10
1498,Betula_papyrifera,65.5
1498,Chamaenerion_angustifolium,1.5
1498,Cornus_canadensis,1.75
1498,Dendrolycopodium_dendroideum,1.75
1498,Diphasiastrum_complanatum,0.25
1498,Goodyera_repens,0.25
1498,Linnaea_borealis,3
1498,Lysimachia_borealis,1.75
1498,Maianthemum_canadense,0.5
1498,Orthilia_secunda,1.75
1498,Picea_glauca,1.5
1498,Picea_mariana,0.01
1498,Polypodium_virginianum,1.5
1498,Pyrola_asarifolia,0.5
1498,Ribes_triste,0.5
1498,Spinulum_annotinum,0.25
1498,Vaccinium_vitis-idaea,5.25
1498,Viola_canadensis,0.5
1499,Alnus_viridis,31.75
1499,Betula_papyrifera,0.5
1499,Chamaenerion_angustifolium,0.5
1499,Cornus_canadensis,1.5
1499,Equisetum_sylvaticum,0.5
1499,Linnaea_borealis,3
1499,Lycopodium_clavatum,0.5
1499,Lysimachia_borealis,1.5
1499,Maianthemum_canadense,0.25
1499,Petasites_frigidus,0.25
1499,Picea_mariana,40
1499,Populus_tremuloides,23
1499,Rhododendron_groenlandicum,41.25
1499,Rosa_acicularis,0.5
1499,Rubus_pubescens,0.5
1499,Schizachne_purpurascens,0.5
1499,Spinulum_annotinum,15
1499,Vaccinium_myrtilloides,3
1499,Vaccinium_vitis-idaea,6.5
1499,Viburnum_edule,3
1500,Alnus_viridis,38.75
1500,Betula_papyrifera,20.25
1500,Diphasiastrum_complanatum,10
1500,Goodyera_repens,0.01
1500,Linnaea_borealis,0.25
1500,Maianthemum_canadense,0.25
1500,Melampyrum_lineare,0.25
1500,Picea_mariana,3
1500,Populus_tremuloides,20.25
1500,Rhododendron_groenlandicum,48.75
1500,Spinulum_annotinum,3
1500,Vaccinium_myrtilloides,1.5
1500,Vaccinium_vitis-idaea,10.25
1501,Alnus_viridis,20.47
1501,Aralia_nudicaulis,3
1501,Betula_papyrifera,10.5
1501,Chamaenerion_angustifolium,1.51
1501,Cornus_canadensis,1.5
1501,Diphasiastrum_complanatum,1.5
1501,Geocaulon_lividum,0.5
1501,Linnaea_borealis,1.5
1501,Lysimachia_borealis,1.75
1501,Maianthemum_canadense,0.5
1501,Picea_glauca,10.01
1501,Pinus_banksiana,47.5
1501,Prunus_pensylvanica,2
1501,Rosa_acicularis,1
1501,Spinulum_annotinum,3
1501,Vaccinium_myrtilloides,1.75
1501,Vaccinium_vitis-idaea,0.5
1501,Viburnum_edule,0.25
1502,Alnus_viridis,11.5
1502,Aralia_nudicaulis,3
1502,Diphasiastrum_complanatum,3
1502,Leymus_innovatus,1.75
1502,Maianthemum_canadense,1.75
1502,Pinus_banksiana,72.5
1502,Rosa_acicularis,1.75
1502,Vaccinium_myrtilloides,0.5
1502,Viola_adunca,0.5
1503,Andromeda_polifolia,3
1503,Chamaedaphne_calyculata,11.5
1503,Drosera_rotundifolia,0.5
1503,Kalmia_polifolia,1.75
1503,Larix_laricina,1.5
1503,Picea_mariana,1.5
1503,Rubus_chamaemorus,1.75
1503,Vaccinium_oxycoccos,0.5
1505,Abies_balsamea,3
1505,Alnus_viridis,51.56
1505,Amelanchier_alnifolia,0.5
1505,Aralia_nudicaulis,1.5
1505,Arctostaphylos_uva-ursi,3
1505,Betula_papyrifera,1.5
1505,Campanula_rotundifolia,0.01
1505,Chamaenerion_angustifolium,3
1505,Cornus_canadensis,3
1505,Galium_boreale,0.5
1505,Lathyrus_ochroleucus,0.25
1505,Linnaea_borealis,3
1505,Lonicera_dioica,2.98
1505,Maianthemum_canadense,3
1505,Orthilia_secunda,0.25
1505,Picea_glauca,0.5
1505,Pinus_banksiana,0.51
1505,Populus_tremuloides,59
1505,Pyrola_chlorantha,0.5
1505,Rosa_acicularis,5.91
1505,Rubus_pubescens,0.5
1505,Symphoricarpos_albus,0.01
1505,Vaccinium_myrtilloides,1.75
1505,Vaccinium_vitis-idaea,5
1505,Viburnum_edule,0.25
1506,Alnus_viridis,20
1506,Aralia_nudicaulis,1.5
1506,Betula_papyrifera,72.5
1506,Cornus_canadensis,3
1506,Dendrolycopodium_dendroideum,0.5
1506,Linnaea_borealis,0.5
1506,Lysimachia_borealis,0.25
1506,Maianthemum_canadense,0.25
1506,Orthilia_secunda,0.5
1506,Picea_mariana,91.48
1506,Populus_tremuloides,3
1506,Ribes_hudsonianum,0.5
1506,Schizachne_purpurascens,0.25
1506,Spinulum_annotinum,5
1506,Vaccinium_vitis-idaea,1.5
1506,Viburnum_edule,0.5
1508,Andromeda_polifolia,1.75
1508,Chamaedaphne_calyculata,11.5
1508,Drosera_rotundifolia,0.5
1508,Kalmia_polifolia,1.75
1508,Larix_laricina,5.23
1508,Maianthemum_trifolium,1.5
1508,Picea_mariana,14.64
1508,Rhododendron_groenlandicum,1.75
1508,Rubus_chamaemorus,5.25
1508,Vaccinium_oxycoccos,3
1509,Amelanchier_alnifolia,0.01
1509,Anemone_multifida,0.26
1509,Apocynum_androsaemifolium,1.75
1509,Arctostaphylos_uva-ursi,20.25
1509,Galium_boreale,0.25
1509,Maianthemum_canadense,0.5
1509,Pinus_banksiana,13.7
1509,Vaccinium_myrtilloides,1.5
1509,Vaccinium_vitis-idaea,0.5
1510,Agrostis_scabra,0.25
1510,Betula_papyrifera,0.5
1510,Comandra_umbellata,3
1510,Comarum_palustre,3
1510,Equisetum_fluviatile,0.25
1510,Galium_trifidum,0.25
1510,Picea_mariana,0.01
1510,Potentilla_norvegica,0.01
1510,Spiranthes_romanzoffiana,0.01
1510,Taraxacum_officinale,0.5
1510,Viola_nephrophylla,0.5
1511,Alnus_viridis,60.75
1511,Amelanchier_alnifolia,1
1511,Aralia_nudicaulis,23.75
1511,Chamaenerion_angustifolium,3
1511,Cornus_canadensis,6.5
1511,Fragaria_virginiana,0.25
1511,Galium_boreale,0.5
1511,Linnaea_borealis,0.5
1511,Maianthemum_canadense,3
1511,Orthilia_secunda,0.25
1511,Picea_glauca,0.01
1511,Pinus_banksiana,10
1511,Populus_tremuloides,42.38
1511,Pyrola_asarifolia,1.75
1511,Rosa_acicularis,4.7
1511,Rubus_idaeus,0.5
1511,Rubus_pubescens,1.75
1511,Symphoricarpos_albus,1.75
1511,Viburnum_edule,6.73
1512,Amelanchier_alnifolia,1
1512,Arctostaphylos_uva-ursi,0.25
1512,Chamaenerion_angustifolium,0.5
1512,Cornus_canadensis,3
1512,Diphasiastrum_complanatum,6.5
1512,Fragaria_virginiana,0.25
1512,Geocaulon_lividum,0.25
1512,Goodyera_repens,0.01
1512,Lathyrus_ochroleucus,0.25
1512,Lathyrus_venosus,0.25
1512,Leymus_innovatus,0.25
1512,Linnaea_borealis,0.5
1512,Lysimachia_borealis,0.25
1512,Maianthemum_canadense,1.75
1512,Picea_glauca,0.01
1512,Pinus_banksiana,49.39
1512,Populus_tremuloides,2.24
1512,Ranunculus_aquatilis,0.25
1512,Rosa_acicularis,2.98
1512,Rubus_pubescens,0.5
1512,Shepherdia_canadensis,1.75
1512,Sibbaldia_tridentata,0.01
1512,Vaccinium_myrtilloides,0.26
1512,Vaccinium_vitis-idaea,15
1512,Viola_adunca,0.01
1513,Abies_balsamea,1.5
1513,Alnus_viridis,11.35
1513,Chamaenerion_angustifolium,0.25
1513,Cornus_canadensis,3
1513,Cypripedium_acaule,0.5
1513,Diphasiastrum_complanatum,18.75
1513,Geocaulon_lividum,3
1513,Goodyera_repens,0.01
1513,Linnaea_borealis,0.5
1513,Lysimachia_borealis,0.5
1513,Maianthemum_canadense,0.5
1513,Picea_glauca,19.19
1513,Pinus_banksiana,20.5
1513,Populus_tremuloides,0.01
1513,Ribes_triste,0.5
1513,Rosa_acicularis,1
1513,Spinulum_annotinum,0.25
1513,Vaccinium_myrtilloides,0.5
1513,Vaccinium_vitis-idaea,3
1513,Viburnum_edule,0.5
1514,Achillea_millefolium,0.01
1514,Arctostaphylos_uva-ursi,0.5
1514,Botrychium_lunaria,0.25
1514,Persicaria_amphibia,3
1514,Potentilla_norvegica,0.5
1514,Rubus_idaeus,0.25
1514,Taraxacum_officinale,0.25
1515,Maianthemum_canadense,0.25
1515,Picea_mariana,30.25
1515,Pinus_banksiana,30
1515,Populus_balsamifera,1.5
1515,Spinulum_annotinum,0.25
1515,Viburnum_edule,0.5
1516,Aralia_nudicaulis,1.5
1516,Cornus_canadensis,1.5
1516,Equisetum_arvense,0.26
1516,Linnaea_borealis,1.5
1516,Maianthemum_canadense,1.5
1516,Picea_mariana,25.7
1516,Pinus_banksiana,49.38
1516,Populus_tremuloides,3.51
1516,Rosa_acicularis,1.99
1516,Vaccinium_myrtilloides,0.25
1516,Viburnum_edule,2.98
1518,Alnus_incana,0.5
1518,Alnus_viridis,10
1518,Aralia_nudicaulis,1.75
1518,Arctostaphylos_uva-ursi,3
1518,Betula_papyrifera,77.03
1518,Cornus_canadensis,3
1518,Diphasiastrum_complanatum,0.5
1518,Goodyera_repens,0.25
1518,Linnaea_borealis,6.5
1518,Lysimachia_borealis,1.5
1518,Maianthemum_canadense,1.75
1518,Picea_mariana,3
1518,Pinus_banksiana,30
1518,Schizachne_purpurascens,0.5
1518,Vaccinium_myrtilloides,3
1519,Allium_schoenoprasum,0.25
1519,Ceratophyllum_demersum,0.25
